#gene	pHaplo	pTriplo
BNIP1	0.559710057014105	0.248266588361978
OTOA	0.200261360720927	0.559643504599413
POLR1C	0.354061632608605	0.559634279793807
UNC50	0.172165204221324	0.559463978733352
C9orf16	0.213815920525258	0.559399666758989
AEN	0.559394810952671	0.264412767930251
KIAA1549L	0.444377042242959	0.559389312861965
FLVCR2	0.55277577776787	0.559360921156193
PPP1R9A	0.266095687232755	0.559313122781519
RAB3D	0.113639786304315	0.559201830555937
MLST8	0.207610088980738	0.55919128545232
SHROOM1	0.559181516265728	0.30336624708113
LRRC38	0.559071446452344	0.148975823669757
TERF1	0.558997638369294	0.430800819629805
GPATCH1	0.377685803459355	0.55899367885205
C9orf147	0.558894320914218	0.294203753664876
TMEM69	0.55877911443742	0.101800201073515
RNF152	0.558730596788941	0.274923832577526
BTG2	0.558706239283583	0.547899288820984
ZNF771	0.0696062032141045	0.558561028217584
LAMA5	0.558550066573594	0.225721643244999
TAT	0.558520815947924	0.251624999558672
ANKK1	0.40788593093825	0.558448823441439
NEGR1	0.558349431035534	0.536317451527766
TCEA3	0.558307009755337	0.52918152045878
OPRL1	0.558286651933324	0.438708430772311
U2AF1L4	0.0846109578063576	0.558177065893614
TTC14	0.558000022022817	0.151411385415537
HIST1H3B	0.557986800615884	0.145465050751448
AGBL3	0.557919775237393	0.457252610611979
CCDC14	0.557913732059844	0.376420209622145
KRTAP5-2	0.55777745945068	0.188834760927437
CEBPZ	0.557740577429099	0.257729196419682
CCR10	0.308173110325785	0.557729894791555
ARHGDIA	0.392664993421487	0.557729292343449
CASC5	0.557697495686559	0.294705634843232
OXCT1	0.431826472617291	0.557676755763566
HTR5A-AS1	0.557665524133153	0.0744875888720249
CCDC132	0.557530389501891	0.404654373020697
TRIM6	0.557429410945009	0.140727849344852
TYSND1	0.248067035561697	0.557356141595802
CYTL1	0.557343813411876	0.085061490992764
MIS12	0.362395854267078	0.557161574867231
RP11-598P20.5	0.330928340249225	0.557136034260362
SOD3	0.55710320512459	0.555313975513463
PPIH	0.359099122187906	0.557038349788125
SEMA4B	0.556924714201332	0.249049603517293
ZCCHC4	0.556923369665744	0.312213041626592
EPS15	0.556835731695765	0.546050642348862
PRELP	0.556818192031033	0.409488824281226
NOL3	0.188225854637235	0.556776149741114
TMEM39A	0.47866920389189	0.556763296619466
RAVER2	0.334619965735175	0.556720822400308
CTD-2587H24.4	0.27084735293072	0.556577412425697
ELOVL4	0.556225959094217	0.505245012587778
FAM117A	0.556169851456717	0.516614554262642
LRRC14B	0.556125745864413	0.0802451225339341
ST7-OT4	0.556075704479022	0.301162454298913
ADAMTS12	0.556056842499883	0.555785629144055
TRMT61A	0.221838821853504	0.55604759536096
CRYBB2	0.266267702789244	0.555922733558528
CHCHD1	0.160179996077578	0.55579508665018
RP11-664I21.6	0.555789465872967	0.318356202836768
C12orf29	0.55576946398226	0.228310597890461
SLC25A29	0.555687963427992	0.0961619390656832
APEX1	0.505586336538837	0.555685398520021
TMEM174	0.219417778136227	0.555640691309449
ABCD3	0.510937573867353	0.555633251892586
FAM174B	0.555589730731905	0.273366678846841
SLC27A4	0.250665539135211	0.555536459934492
TMEM65	0.555512956822892	0.189933878107689
NEDD4	0.493743167585556	0.555294885067184
UHRF1BP1	0.555266543891262	0.243401035767779
NMNAT1	0.55523861568429	0.495468661641891
KATNA1	0.555222336173917	0.372522198688629
MED31	0.486822756254353	0.555183507418692
HIST1H2AJ	0.447119645832661	0.555096971523453
SPINT1	0.555096968589891	0.282692209551673
RALY	0.178684716264481	0.555082257336758
KLHDC2	0.554970618941908	0.426971748808806
NIPAL3	0.554951660668711	0.390492545259896
FETUB	0.554948647856031	0.200693433652245
GOLM1	0.514801191608289	0.55492323604814
ACADVL	0.39009638934498	0.554911475701694
CLIP4	0.554839915655502	0.341792469649477
C12orf75	0.554838481224689	0.168271801039158
F11	0.554829399654372	0.148529004294869
FAM81A	0.554813196977968	0.479025510549579
ADAP1	0.554797623909441	0.520638160946228
SNAP23	0.384155600532791	0.554783396860771
FAM63B	0.554704123568924	0.213947091856321
MTHFS	0.554496003617918	0.351124984660406
STRC	0.291298621049891	0.554458662049547
AK7	0.554428188727384	0.403733822457068
SLC43A1	0.315407890355187	0.55439292022019
AL162407.1	0.554319679321348	0.132445794829783
MFNG	0.554291382250016	0.376258743027649
IL10RB	0.270443672324181	0.554288484715759
RP11-599B13.6	0.525902281805957	0.554119904875814
C8orf76	0.554073942372428	0.361601384004782
KIF20A	0.5540556051962	0.378138374641897
RAET1L	0.55400328302684	0.15071875720335
SLC6A5	0.553956782127463	0.200905365735964
TSTA3	0.348966161829574	0.553902344516944
GOLIM4	0.553854108980341	0.242504473747716
MUC22	0.129403730430173	0.553780975358448
PTH2	0.553760765648183	0.258869386118322
REXO1L10P	0.100243325781632	0.553741758195402
MPZL2	0.553737538117581	0.166847270146222
C2orf82	0.553711094828787	0.49589864424793
CISD2	0.35137364566324	0.553670160571348
C14orf93	0.198669398271663	0.553658297963516
SNRPC	0.553572145601793	0.364872871382415
EPHX1	0.528523493715379	0.553477874950777
VPS16	0.553333458624009	0.276871246652362
GLTPD2	0.48659558924981	0.553322790995058
TREX1	0.553260919596735	0.428836759700137
GPX3	0.553233272578813	0.516433146988231
STAMBPL1	0.553070713333198	0.262069257320139
AC016251.1	0.553039751025876	0.193846377062618
TGM2	0.552871728571519	0.144351175239901
LAMP5	0.552789101513759	0.100564360536153
LACE1	0.288140700933302	0.552708043534746
PDZD3	0.42544697370018	0.552603545591478
UQCRFS1	0.33990684641466	0.552442019578026
ZNF785	0.0796419391669288	0.552424783874393
GAL3ST1	0.329341151235081	0.552201581172292
CEP120	0.552033232189915	0.350112983287714
ANKRD26	0.551962563563805	0.393922509837984
CBR4	0.551918024489648	0.293888237738895
TMED9	0.551908520331271	0.328128399737686
PGBD5	0.551884572309369	0.282610223020922
STARD10	0.144619945557298	0.55185855932859
EXOC7	0.366450428018556	0.551841267799812
CFI	0.551834734957721	0.445471921205306
FAM211A	0.453547084744073	0.551787857583607
RUFY2	0.455745732644933	0.551752003232264
PIGV	0.407093586676774	0.551703331047614
FBXL16	0.551560400921638	0.470663432972305
AZGP1	0.551531306975721	0.342549629629431
THUMPD1	0.37277823998471	0.551513971121005
ATP2A1	0.551416370206721	0.367980118207244
DEF8	0.551300060073652	0.377265259998557
RP11-144F15.1	0.551231371766767	0.289224530628473
DDX49	0.172653002473487	0.551225965725004
UTP23	0.551216416948415	0.241361809666705
HLTF	0.551070527263797	0.329037684899484
CENPV	0.354197366523996	0.550997961361376
TACC1	0.550993064750974	0.526113530285033
FTSJ3	0.550957269807813	0.506585764988411
CD151	0.550937564534051	0.16707469212265
AC007405.2	0.422198585337171	0.550824609636646
MTMR14	0.550670901069484	0.540919526960283
IFT74	0.550658826623049	0.153529291235825
NDE1	0.550399572776007	0.219353284408513
C2orf78	0.186136035768004	0.550349389076043
ARMC2	0.224881893184452	0.550283274644566
MYOM3	0.429299048132266	0.550204183804207
MRPL55	0.145707341218526	0.550184116240707
KLK10	0.550138541594977	0.387708026204665
BRAT1	0.550096028464996	0.31295394203547
ANXA7	0.127914995766786	0.549938012373832
NOS2	0.303593179610912	0.549912278282942
ACSM5	0.396481952591186	0.549828486657232
UNC13D	0.549811043179658	0.189103463420494
MRPL37	0.301478808774466	0.54976620920052
COL16A1	0.549746180596121	0.403185305881055
MUC8	0.549657643730973	0.094688658425525
C1orf35	0.155611253873301	0.549512049884113
POGLUT1	0.245670554774708	0.549445593683855
C1QTNF7	0.549429482580742	0.156138855367962
SP140L	0.549403315594913	0.19235780140926
NABP1	0.549401324035388	0.200971971055269
ADCK5	0.549270382974789	0.445846314053154
RGPD5	0.0988335910217839	0.549193968587701
KLHDC8A	0.50861953025277	0.549125556035335
LHB	0.283415583886686	0.549084947594721
LGI2	0.54905555164472	0.282483249243157
CP	0.398777170594736	0.549015611086641
ADO	0.363772090901296	0.548924740024803
PGM3	0.337988695286763	0.548847483536607
TDP2	0.548818914945425	0.418585098291471
SCG5	0.0942892152267471	0.548802722915611
TSNAX-DISC1	0.548802173521923	0.312812300021509
FAM107B	0.548723661862187	0.0796793275574004
CTCFL	0.548690248267476	0.234756367589696
HEXB	0.120716531648494	0.548611012058614
ABHD6	0.128557242199917	0.548608023242653
ZNF653	0.218460481141221	0.548528343715384
AOC1	0.165928424964789	0.548454407519342
NCKAP1L	0.548445073366592	0.413957084884567
TULP1	0.366749381681722	0.5483759911312
PLEKHM3	0.548313935873473	0.29580781053608
TMCO4	0.548283956446587	0.36968429860407
NEK4	0.160966177118985	0.548214660432252
WFDC8	0.123845922424568	0.548198571844725
IFT43	0.548178148062329	0.257749825514907
BUB1B	0.548077941954298	0.338920805080002
TECR	0.345654133597812	0.548076981009314
SNX33	0.485860276189935	0.547970021069028
PLCXD2	0.152503628895036	0.54787867415973
RFPL4AL1	0.148830600249595	0.547812034286752
WDR81	0.545345681339897	0.547810805969109
GOT2	0.425476547042823	0.547799127164981
FIBP	0.13320508879241	0.547744070041001
CHML	0.547688455421591	0.0598242280363568
CDH15	0.547658848881354	0.0827159041492319
EMID1	0.547624233245217	0.273455971307126
TRIM38	0.547580136779403	0.213633505701498
ALKBH7	0.418119435591366	0.547522467731385
SUPT4H1	0.336100117049484	0.547458141212995
TBC1D3	0.31918062108307	0.547398211499226
RFFL	0.547390968265298	0.525249117288754
BCAM	0.547196320955107	0.508357999461404
MINA	0.396846519159085	0.547194126089081
FBXO40	0.224235210066599	0.547187069304149
EGFL7	0.54717054549234	0.227237617449507
DCDC2C	0.547133337692374	0.181893016931435
PRSS16	0.372741077301494	0.546890537402433
SLC2A12	0.546826643714643	0.466183071195564
UQCRH	0.546679567810951	0.447110966329399
KIRREL2	0.546678432109315	0.388465119372978
PACSIN2	0.486860545505598	0.546664447287121
GPR3	0.175466420785566	0.546652521089534
HEYL	0.546437470547057	0.277369967667095
PEAR1	0.425104584694171	0.546325453448302
GRWD1	0.546307300350461	0.377434695977884
ZBTB8A	0.5182562257444	0.546302781072609
SBDS	0.416940858618553	0.546287359190335
PRKCSH	0.398380675529928	0.546207144937931
SF3B14	0.54614360527698	0.528406925309414
SLC2A13	0.26885031825692	0.546106408110214
CARHSP1	0.546089321334974	0.0534666745939003
LEPREL4	0.142192072260715	0.546070189435726
SGSM3	0.546031582296526	0.326931277966001
TGFBRAP1	0.407605165780161	0.545936827530561
MREG	0.545889773549395	0.303394227971078
AMT	0.109248855607812	0.545612901289706
GSTA4	0.389460170665913	0.54557037974254
GFM2	0.400594459091132	0.545493924712742
ARHGDIB	0.545479930144566	0.169765860937414
EFCAB2	0.54538638667511	0.0676281717551584
ASTE1	0.329359559380547	0.545329084923837
L3HYPDH	0.545281210616422	0.469379667622672
MFSD2A	0.545279831871232	0.388809664986357
ST6GALNAC2	0.545162659215808	0.35128324505442
HPR	0.545157682040713	0.250169791666797
MSANTD3	0.447977067520451	0.545128446835052
RFX6	0.545119708828779	0.481471161950123
CD83	0.545083719524313	0.183800335181052
UBASH3A	0.545047956821477	0.393014171683593
TUFT1	0.162424405465971	0.545041356272935
PLD2	0.544870944585206	0.529305774475646
TMC8	0.544861504284657	0.176839791674834
PTMS	0.544856679041231	0.304417130803152
RRP7A	0.265777368073735	0.544745056849907
C15orf57	0.150379190572346	0.544685274644726
IQCH	0.34865589682942	0.544619237851728
RNF150	0.544487303291984	0.400716160859277
MLX	0.198929390731593	0.544473903788571
LGALSL	0.472146502360098	0.544394159453733
TRIM74	0.191833211649137	0.544351482365187
RPRD1B	0.355307103471199	0.54434128602115
NANOS1	0.544200440781714	0.49597737324059
OPN5	0.544150285065687	0.310767858201577
DOK7	0.543966604896132	0.181731631949612
PARM1	0.279482993556675	0.543901128167649
STAG3	0.472122077907112	0.543811107104502
DNTTIP2	0.411140148778576	0.543782229137508
ASPA	0.543781566094085	0.32048638216485
DCTN5	0.519302703716447	0.543739896066002
FAM27A	0.200643620298824	0.543708454532008
KIFAP3	0.340290287125367	0.543701261659549
MFN1	0.543612716497212	0.228177632592062
ATP6V1D	0.543443651609408	0.407690320323888
CCSAP	0.492151511248183	0.543258575874379
GSTT2B	0.209065299268702	0.543243258795709
DESI1	0.543196375724493	0.503735440043605
ENTPD2	0.543170110651116	0.308899882616448
CCL27	0.543013726364206	0.510761517278202
ENPP3	0.542975260755789	0.365811686973671
DAO	0.542928587192473	0.329261395874406
COX15	0.542884202879447	0.334880488819337
TMEM100	0.542824762416244	0.258032229873225
SLC9C2	0.351595404252657	0.54280046145945
ZNF490	0.162577198656142	0.542661662364639
CPNE5	0.542640192660373	0.297662927205015
PLA2G4A	0.54263578038516	0.541823523588881
SBSN	0.301686078780164	0.542542611013512
TEX14	0.176304405892088	0.542327480825894
MCL1	0.542210188552192	0.352622958930609
ASPHD2	0.541572498023873	0.542103422960232
GH1	0.542090085547431	0.34311350820808
EXD3	0.318463529494025	0.542053821834859
MPHOSPH8	0.542043871978588	0.095088154168812
CCDC39	0.542026854113069	0.126875915066555
PROM1	0.542021682468073	0.331999294257574
UEVLD	0.362129901848485	0.541931859665038
ZNF341	0.0517945175613516	0.5418886944795
DAZL	0.541856905001522	0.288844236511662
CDK3	0.321587694360732	0.541851039400154
ZBTB11	0.433365772040293	0.541778790999106
IFI35	0.0981516948525446	0.541532954408415
CELF6	0.541520399169624	0.500440316318916
SH3BP5L	0.541457128631416	0.145275930966761
THOC5	0.33307829424983	0.541410279044495
AADACL2	0.250509840877369	0.54124146223386
RABGGTA	0.118311505257809	0.541208071609688
LYL1	0.444795161103283	0.540985243917997
RANBP6	0.540981319012434	0.409318884530703
TIGD3	0.118795036328593	0.540919995858681
FAM129B	0.540861914275386	0.528157562376185
TMEM205	0.0992724287915751	0.540849889162489
AL117190.3	0.540829187493231	0.203348817108875
FAM212A	0.303593680599584	0.540650735224648
PINX1	0.540572435046766	0.126947812442535
PDK4	0.540566056895565	0.19355215433204
GPR116	0.540517529566154	0.39675424605158
VPS37D	0.324521919958487	0.54036949668567
RP9	0.540339606631162	0.0962868691649536
PROSER2	0.540321334667537	0.25535179385451
MYH7B	0.3198098356328	0.540316232105845
FRMD3	0.4607556055111	0.540311508957249
NLRP3	0.540277141277863	0.252032053869834
MND1	0.540218477589938	0.0752388645676423
PTPRO	0.531714140969223	0.54017344599387
KCNK6	0.360599128535112	0.54011202554428
GCAT	0.540028046832128	0.473515010955233
TIPRL	0.497685543760063	0.539958425988732
RRP36	0.246381272209816	0.539937406639141
MYBPC2	0.539867762717002	0.505352063796661
SCARB2	0.383435238146201	0.539806967287934
GPX2	0.539798714124263	0.273882229255968
SLC30A6	0.539762808723851	0.143166227484829
SH3GL3	0.539749472414464	0.316575706690623
TMEM128	0.539708600250064	0.202263196790493
COQ6	0.167384233285696	0.539598505403869
KPNA5	0.335943727583584	0.539579037507703
C9orf43	0.539557986914365	0.236459112935834
AMHR2	0.136041545911214	0.539533691080178
KIF15	0.539487807231982	0.484963693313134
ACOT13	0.539429597395506	0.434867085816753
SLFN14	0.197758510657368	0.539312875015438
URGCP	0.501893964841923	0.539259652783624
ZNF507	0.539158935838468	0.337861045956168
RPS21	0.539142189129856	0.425645975774572
MAP1LC3A	0.0415938537852535	0.539092946724182
ATP5SL	0.290938605815473	0.539060610083272
MERTK	0.2782564037193	0.538937339285861
PSD3	0.538819619455598	0.340087446951757
CTU1	0.263720682741851	0.538687631005043
GLRA3	0.538607774899979	0.281601661292575
C1orf172	0.358780533101203	0.538525916836072
NSMF	0.339362108106723	0.538489838370979
CLDN3	0.538457124719566	0.482578485395643
SLC25A37	0.538450718262294	0.217842686575639
ITIH2	0.538422800478752	0.223135906637637
RBM28	0.538365626318862	0.315436031703965
DGUOK	0.284913236097802	0.538354207670672
C20orf26	0.538346108098379	0.419037299726959
MAP3K6	0.346555333534034	0.538317895541117
CA13	0.225961044109392	0.538245643652374
SLC25A17	0.538236997146808	0.0691357711350425
METTL21B	0.182277263505627	0.53818349289802
OXTR	0.538136549352624	0.30844463702167
ASPM	0.537954946518772	0.114122040499183
KRI1	0.537954921579912	0.339698008670053
HBA1	0.537947434510351	0.237139416099192
PLAU	0.483648333583672	0.53788967810462
DNAJB1	0.332821219565136	0.537883781675154
DCN	0.537763500842584	0.203825323630753
CYB561D2	0.240165511328624	0.537563139558026
PRSS23	0.478560337178203	0.537475606976508
NEURL2	0.126171290725707	0.53745344668694
RP11-468E2.4	0.252372575953639	0.537406264126021
HSDL2	0.517906357800976	0.537285772200599
KRBA1	0.537189538072642	0.410442526442164
USP2	0.412945081289293	0.537150981346655
FAM198A	0.537127659764213	0.488764656757846
RAB3GAP1	0.166163074434868	0.537107369860317
DUSP14	0.365120259773796	0.536910717812836
GPANK1	0.185498260090334	0.536862423761364
CDK5RAP3	0.241969793028521	0.536809631341684
RPL36AL	0.311677985920812	0.536768582916652
AC007952.5	0.298457306163628	0.536657901087181
AC061992.1	0.536636790579854	0.172642957522414
FCGBP	0.368053830526868	0.536588560048383
PYDC1	0.536418563929112	0.431992435745453
ASB1	0.536400692175907	0.480197831991661
TREH	0.457730866299936	0.536368151989163
AHNAK	0.536345983529853	0.356132272792185
ALKBH1	0.536144233305775	0.104163472758871
BTRC	0.536140167302646	0.362533438513596
TTYH1	0.536107346627666	0.40936677954419
ZNF276	0.536029356936639	0.250222121049884
COLGALT1	0.148575424016317	0.536016665320593
RWDD3	0.156584029333756	0.535980169116236
DDX28	0.169314602569159	0.535792718471141
PYCR1	0.535746221506958	0.483156759059049
FAM163B	0.535730048554175	0.119310057988965
PLOD2	0.280713310162063	0.535666158142025
SHISA4	0.251016447706344	0.535606615291248
CH25H	0.535506258463682	0.412600516248491
TMEM102	0.511392814229293	0.535490435487761
FXYD6-FXYD2	0.535474695577191	0.131185760002037
CTRC	0.415689859656163	0.53545168487982
ZNF696	0.235305273075785	0.5353882711542
RNF170	0.535376426234365	0.474343206952616
ALPP	0.535375818671326	0.229811471486476
C6orf195	0.535327136555751	0.0624840326604533
TRMT10C	0.217618348491345	0.535290798207304
ZC3H12A	0.535289374637756	0.506015019138409
ANGEL2	0.53514616274487	0.371498172003372
TMED8	0.417973307274161	0.535125921238509
PLA2G4C	0.268824156350695	0.535118150961732
HCN3	0.261706071503141	0.535112105274029
KNTC1	0.53501409176585	0.09737182840617
AQP8	0.322497965713094	0.534909389849648
SPATA13	0.388099001478035	0.534847004647197
CASC10	0.534700283678222	0.234185167414254
CNBD2	0.038708952841864	0.534695075865192
PEX16	0.115319450196207	0.534601602459038
CTB-54O9.9	0.53452472145031	0.0754928540580581
KISS1R	0.534322634349638	0.507682659641748
NDUFA7	0.534315094660611	0.453750540157764
TMEM88	0.382502999999641	0.534300662302398
TTC12	0.534283347589183	0.244811306987428
CELA3A	0.534254507812273	0.496500472589286
ZC3HC1	0.534237383070067	0.49367127988508
RP11-432B6.3	0.534033825789903	0.350700728520306
MRPL32	0.533996343474147	0.210284086676526
WDR59	0.296149419871055	0.533984127273735
GCG	0.45313708779264	0.533935302131494
GLOD4	0.533922874223089	0.163362051875183
SNX19	0.533890412300884	0.151659388939807
HMCN2	0.533844297923837	0.253084689886592
AKR1B1	0.161432026169509	0.533813985306924
PEX7	0.533777066722502	0.222639389134884
RP11-131H24.4	0.533722388954047	0.202464828465601
APPL2	0.502674453345684	0.53367556982414
HDGF	0.309454000602472	0.533609616904136
PIANP	0.533570329098616	0.503593469712971
GATSL1	0.117714922808003	0.533565917951587
IRF2BPL	0.368668494425664	0.533410000520289
PMF1	0.0536954123221495	0.533338664936836
TRIM55	0.393111669750441	0.53316340321518
MKI67	0.532970948100701	0.211198081274003
EML2	0.334246656562215	0.532947342740357
ANO6	0.532946528231126	0.350812284230524
RNF219	0.532909248984652	0.299658937837407
SH2D4A	0.532890674520957	0.111189064964831
EPS8L3	0.130413402600953	0.532834143034702
CWF19L2	0.532750448819961	0.335109583216138
SLC38A4	0.532720400615469	0.456909522966865
PRKD1	0.34664459309293	0.532696928355551
ARHGAP27	0.436374330319979	0.532637159890098
FLJ20373	0.532507997249973	0.383457400614051
TMUB1	0.246501033327536	0.532499883889859
RABEP2	0.303401125006839	0.532343516754939
RP11-468E2.2	0.186546170524482	0.532337284316346
EXOSC10	0.347463993258838	0.532184301007857
ARHGAP40	0.532151546492401	0.262648400283962
RCN1	0.532054316471385	0.160724198263428
H2AFJ	0.532051392760299	0.376421218688613
CD3EAP	0.242496184019025	0.532044910418235
DCP2	0.492082380994987	0.531997908706666
C11orf35	0.531990563329613	0.435584203555585
ITGB7	0.525044358319771	0.531655399538756
CAMKK1	0.33682093720996	0.531638283777057
MTRNR2L3	0.531607936099267	0.306161819640136
CTD-2535L24.2	0.531562680068379	0.214232146832096
GP1BB	0.251092206938811	0.531543828768461
KEL	0.531541274865389	0.253852182290971
EMC9	0.177265753656885	0.531490235796245
HCRT	0.148164779226276	0.531412673765612
GPATCH2L	0.531301410439895	0.369634714967061
CENPF	0.531189570653886	0.101293469725466
RP3-468K18.5	0.531140017149385	0.105641320006437
LSM4	0.0978334637321397	0.531139150938144
CDHR2	0.531118703836426	0.302004510848961
SLC45A1	0.530899006295601	0.258019627232648
TCEB2	0.327245270022001	0.530748946508294
ST8SIA1	0.530581858873441	0.465860326923986
FAM171B	0.530565531392601	0.398705921622534
VEPH1	0.460699756050214	0.530398075688889
RRNAD1	0.181528619431133	0.530379045896729
CDK18	0.524276058745277	0.530256307199108
ANTXR2	0.530076750757025	0.387164665825862
LEFTY1	0.286466072418558	0.529993995146019
MTAP	0.529923420176631	0.358059807820347
SAC3D1	0.0425908740584823	0.52992017002525
UNG	0.48922624688187	0.529848998609749
ENO4	0.529750178021962	0.415478873536767
VPS36	0.464329312957408	0.529727480414013
ISCA2	0.290854806357104	0.5297192062191
PTCD1	0.205614124783194	0.529653218298508
SLC2A4RG	0.529539232658634	0.197227897054525
JMJD7	0.087537617497575	0.529498021199601
CCDC117	0.529496813760044	0.463626344249972
TMEM200B	0.529444825952036	0.292617844814061
PPIP5K2	0.529421344188505	0.451136531904517
DYNC2H1	0.52941636575418	0.134681734528841
DNAJC25	0.529409023321133	0.341731765302287
CTSL	0.405559355011222	0.529401013825057
TANGO6	0.510707188564898	0.529385842066335
EVA1B	0.529382078550285	0.248323315624024
RAB7L1	0.333268692826356	0.529379254752098
WIPF2	0.242848121951065	0.529349252173405
TRIM54	0.324105861687497	0.529303502864574
PEX19	0.139117706399743	0.529300960953169
KCTD7	0.29193460035869	0.529276691365898
AASDH	0.150014833992577	0.529268787456415
ARHGAP33	0.208122585003178	0.529172912695929
DCAF16	0.529092469093304	0.0873310435822298
CAPN5	0.314072907902634	0.529082520186173
C5orf22	0.529071735147145	0.274554474679344
DOHH	0.204123830143172	0.529061055868302
SVOP	0.529044615261913	0.393903315647711
GMNN	0.529041851369119	0.413009903432104
ACAP1	0.529005448707755	0.318725842562398
FAM114A2	0.528909828843705	0.382452259582296
TFAM	0.52887376938881	0.402570093119065
SLC34A2	0.528853254832853	0.107233264505034
LINC00955	0.528848376885133	0.257429364709003
HIST1H1D	0.528758891074816	0.0619295791685333
TMEM59	0.376730788833083	0.528739379556587
SULT1A3	0.136195761611539	0.528729710421232
TPBG	0.528692989039642	0.257496736216352
CSDC2	0.49515781984679	0.528680815476982
RASL11B	0.528634051007434	0.205305739403651
RRN3	0.528453165190186	0.188568662210483
VSIG10L	0.437443526090582	0.528388564661399
NUDT13	0.214144132120406	0.528322386990817
SAA2	0.528304484606751	0.220784473129758
CSRNP1	0.528254208094125	0.323369943903638
SMDT1	0.528184433037111	0.362091867968986
CNPY3	0.400308043883037	0.528119754292986
TBC1D12	0.458115148819907	0.528009464255708
PKMYT1	0.527981968380348	0.218167497780272
PRODH	0.387950777184898	0.527935779254771
C5orf24	0.280611899070348	0.527886804118424
TRUB2	0.447707572685125	0.527865102961436
VIPR1	0.527808553177758	0.305488693975393
ABRACL	0.527774944991207	0.0782032285661359
DDX11	0.527768703731624	0.3528700527799
GPD2	0.261225162494188	0.527753778549357
MYPN	0.527541983395185	0.479290637453018
RIN1	0.131262337615763	0.527532084047634
BIRC5	0.527475524550432	0.110835979783425
KBTBD6	0.305224957850343	0.527468999832091
TK2	0.286743984911935	0.527423443587522
KRT25	0.0949246268567979	0.527398354093658
ACBD4	0.0754379857216556	0.527382322935219
AKAP10	0.406225314334008	0.527325945480293
CEP76	0.527315224339302	0.192052162048975
PSAT1	0.527297884287837	0.52676526094615
DNAJC16	0.527289455185674	0.205782842655869
BUB1	0.527173177422995	0.401997378642045
KIF12	0.527141585892306	0.18460236597503
FAM185A	0.263924152104686	0.527089764392805
CA5A	0.527074253426728	0.237085457571708
FAM50B	0.52562746456498	0.527066645655909
RP11-295D22.1	0.526984666736954	0.254133766926665
CLN5	0.526902770463981	0.251650454773437
SPATA5L1	0.526745386700452	0.140311183612694
HS3ST4	0.526703768803784	0.435651802175812
TATDN3	0.526678324493653	0.460509420425776
GPR25	0.526633125739868	0.3724052651421
MARCH3	0.467594650152284	0.526523785226351
TPH1	0.362027515658101	0.526492833206256
INSIG2	0.326969315611594	0.526460036047628
AC006132.1	0.299781869141601	0.526445259068082
C1orf204	0.0797949590724267	0.526436430426437
STXBP5L	0.526423947994177	0.245342847982583
SLC35B2	0.483925607615636	0.526241723366032
CNNM1	0.522840450486518	0.526092416473453
SEC61A2	0.526029907647929	0.33309342843217
IL17RC	0.526028826739121	0.502194567297401
RNF122	0.525974801298065	0.0818425666585672
TMEM256	0.525958024397375	0.443600391680433
HES6	0.525925321146958	0.372586545277356
MMAA	0.525851541002088	0.333571258159141
MRVI1	0.525842007433473	0.345270904580562
SBK2	0.291235675390398	0.525728581296655
ZNF213	0.226263436854934	0.525713431192359
PNPLA3	0.525678825160682	0.267800184901536
KRTAP2-2	0.0892924470269988	0.525678274448114
ARHGEF37	0.366178712520197	0.525669725323534
TCAIM	0.411908997011238	0.525643947973689
NHEJ1	0.440063919370825	0.525617209876455
JUND	0.215676694466628	0.525588145691491
TMEM214	0.26459829095354	0.525517293450706
SLC25A19	0.525517133710131	0.220757768628321
RP11-351M8.1	0.525424080042971	0.142470688058258
NEU3	0.223340856587814	0.525251226437155
MRPL20	0.525224291352324	0.324334737492772
TMTC1	0.501752419656505	0.525116823022181
NIPA1	0.108466749068971	0.52507227437793
ADRB3	0.524791663909094	0.35464521779879
PDK1	0.499368299200199	0.524731914677826
SERTAD1	0.184598635918573	0.524699817249164
CORO2A	0.524514966297541	0.280902542360537
CLDN23	0.524462538409961	0.251803156404691
HBZ	0.524369250336506	0.418796329881263
PRKRIP1	0.149710926727346	0.524282972390686
NIPSNAP1	0.312193050770381	0.52414437306629
GUK1	0.116880518613124	0.524142317659327
LCE3E	0.098440468881478	0.523945303248895
NBPF1	0.523938248877742	0.280758001722968
RP11-268J15.5	0.32972991972753	0.523870750021397
CCDC146	0.22636425219011	0.523836411106057
TRPM2	0.52380505982342	0.221823192186264
ACSS2	0.148772399319155	0.523707760452457
PDE12	0.400642518890045	0.523603221459012
DDIT3	0.215700658580588	0.523525715644044
TMEM37	0.523462702159814	0.271939404259593
SAA1	0.523449183798133	0.279369938024214
STRADB	0.523431840929916	0.45796511765058
FAN1	0.523427912235158	0.392413847679129
SLC2A3	0.523380564529203	0.144843307589656
SDHAF2	0.133313732438253	0.523162422286513
TMEM106C	0.111988347899335	0.523085875242698
EHHADH	0.523068743565831	0.227632154337338
FADD	0.371816303736377	0.522984460697162
NPHS1	0.522973711251905	0.287242869522756
RAB33B	0.522958433954118	0.451563401971623
HPSE2	0.522936571658884	0.209935033746862
ACD	0.191072000995701	0.52286896379082
DKFZP779L1853	0.116653778445553	0.522770866947952
PARP9	0.340317845244634	0.522759239885449
NUP54	0.307411119129925	0.52275551593376
